Year	Month	Day	Hour	V(m/s)
2009	11	14	22	1.205
2009	11	14	23	1.87
2009	11	15	0	1.6
2009	11	15	1	0.29
2009	11	15	2	0.035
2009	11	15	3	0.225
2009	11	15	4	1.495
2009	11	15	5	1.13
2009	11	15	6	0.81
2009	11	15	7	0.78
2009	11	15	8	0.395
2009	11	15	9	0.14
2009	11	15	10	0.65
2009	11	15	11	1.49
2009	11	15	12	1.7
2009	11	15	13	1.47
2009	11	15	14	2.06
2009	11	15	15	2.075
2009	11	15	16	1.92
2009	11	15	17	1.87
2009	11	15	18	1.5
2009	11	15	19	0.585
2009	11	15	20	0.605
2009	11	15	21	0.715
2009	11	15	22	0.655
2009	11	15	23	1.055
2009	11	16	0	1.665
2009	11	16	1	1.275
2009	11	16	2	0.495
2009	11	16	3	0.695
2009	11	16	4	0.86
2009	11	16	5	0.81
2009	11	16	6	0.94
2009	11	16	7	0.45
2009	11	16	8	0.255
2009	11	16	9	0.255
2009	11	16	10	0.64
2009	11	16	11	1.265
2009	11	16	12	1.84
2009	11	16	13	2.86
2009	11	16	14	2.385
2009	11	16	15	3.135
2009	11	16	16	1.495
2009	11	16	17	0.78
2009	11	16	18	1.29
2009	11	16	19	1.715
2009	11	16	20	1.025
2009	11	16	21	1.205
2009	11	16	22	2.485
2009	11	16	23	2.335
2009	11	17	0	1.26
2009	11	17	1	0.845
2009	11	17	2	1.325
2009	11	17	3	1.39
2009	11	17	4	1.63
2009	11	17	5	0.505
2009	11	17	6	0.425
2009	11	17	7	1.825
2009	11	17	8	0.37
2009	11	17	9	0.79
2009	11	17	10	0.665
2009	11	17	11	1.235
2009	11	17	12	2.08
2009	11	17	13	1.43
2009	11	17	14	1.845
2009	11	17	15	1.305
2009	11	17	16	1.255
2009	11	17	17	0.55
2009	11	17	18	0.2
2009	11	17	19	0.365
2009	11	17	20	0.815
2009	11	17	21	0.99
2009	11	17	22	0.885
2009	11	17	23	0.895
2009	11	18	0	0.745
2009	11	18	1	0.805
2009	11	18	2	1.095
2009	11	18	3	1.04
2009	11	18	4	0.965
2009	11	18	5	0.985
2009	11	18	6	0.67
2009	11	18	7	0.345
2009	11	18	8	0.395
2009	11	18	9	0.705
2009	11	18	10	0.995
2009	11	18	11	2.32
2009	11	18	12	4.22
2009	11	18	13	5.93
2009	11	18	14	4.79
2009	11	18	15	3.16
2009	11	18	16	2.245
2009	11	18	17	1.995
2009	11	18	18	0.98
2009	11	18	19	1.25
2009	11	18	20	1.11
2009	11	18	21	1.325
2009	11	18	22	0.135
2009	11	18	23	1.45
2009	11	19	0	0.185
2009	11	19	1	0.635
2009	11	19	2	0.85
2009	11	19	3	0.26
2009	11	19	4	0.235
2009	11	19	5	0.265
2009	11	19	6	1.07
2009	11	19	7	1.73
2009	11	19	8	1.675
2009	11	19	9	1.915
2009	11	19	10	2.04
2009	11	19	11	1.485
2009	11	19	12	1.38
2009	11	19	13	1.82
2009	11	19	14	1.94
2009	11	19	15	2.005
2009	11	19	16	1.56
2009	11	19	17	1.05
2009	11	19	18	1.025
2009	11	19	19	0.715
2009	11	19	20	1.455
2009	11	19	21	0.855
2009	11	19	22	1.065
2009	11	19	23	1.66
2009	11	20	0	1.415
2009	11	20	1	1.07
2009	11	20	2	0.615
2009	11	20	3	0.075
2009	11	20	4	0.065
2009	11	20	5	0.545
2009	11	20	6	1.12
2009	11	20	7	1.72
2009	11	20	8	1.63
2009	11	20	9	1.73
2009	11	20	10	1.345
2009	11	20	11	2.075
2009	11	20	12	1.945
2009	11	20	13	2.115
2009	11	20	14	2.215
2009	11	20	15	2.315
2009	11	20	16	2.27
2009	11	20	17	1.875
2009	11	20	18	1.62
2009	11	20	19	1.625
2009	11	20	20	2.11
2009	11	20	21	2.555
2009	11	20	22	2.33
2009	11	20	23	2.565
2009	11	21	0	2.865
2009	11	21	1	2.325
2009	11	21	2	2.74
2009	11	21	3	3.25
2009	11	21	4	3.2
2009	11	21	5	4.035
2009	11	21	6	3.77
2009	11	21	7	2.355
2009	11	21	8	2.765
2009	11	21	9	2.74
2009	11	21	10	2.27
2009	11	21	11	2.38
2009	11	21	12	2.5
2009	11	21	13	3.11
2009	11	21	14	2.38
2009	11	21	15	2.72
2009	11	21	16	3.135
2009	11	21	17	3.49
2009	11	21	18	3.635
2009	11	21	19	4.25
2009	11	21	20	3.775
2009	11	21	21	1.75
2009	11	21	22	2.5
2009	11	21	23	3.05
2009	11	22	0	1.755
2009	11	22	1	1.225
2009	11	22	2	0.72
2009	11	22	3	0.47
2009	11	22	4	0.73
2009	11	22	5	0.85
2009	11	22	6	1.07
2009	11	22	7	0.58
2009	11	22	8	1
2009	11	22	9	0.835
2009	11	22	10	1.155
2009	11	22	11	1.525
2009	11	22	12	1.745
2009	11	22	13	1.855
2009	11	22	14	1.755
2009	11	22	15	1.71
2009	11	22	16	2.08
2009	11	22	17	3.265
2009	11	22	18	5.06
2009	11	22	19	4.155
2009	11	22	20	2.855
2009	11	22	21	2.99
2009	11	22	22	4.925
2009	11	22	23	5.49
2009	11	23	0	6.145
2009	11	23	1	5.56
2009	11	23	2	4.39
2009	11	23	3	4.72
2009	11	23	4	5.015
2009	11	23	5	4.245
2009	11	23	6	3.915
2009	11	23	7	4.935
2009	11	23	8	3.96
2009	11	23	9	4.4
2009	11	23	10	3.085
2009	11	23	11	3.725
2009	11	23	12	1.515
2009	11	23	13	1.75
2009	11	23	14	2.07
2009	11	23	15	1.56
2009	11	23	16	2.01
2009	11	23	17	2.82
2009	11	23	18	2.46
2009	11	23	19	1.075
2009	11	23	20	2.205
2009	11	23	21	1.64
2009	11	23	22	2.115
2009	11	23	23	2.195
2009	11	24	0	2.84
2009	11	24	1	3.47
2009	11	24	2	2.06
2009	11	24	3	0.835
2009	11	24	4	1.915
2009	11	24	5	1.515
2009	11	24	6	1.64
2009	11	24	7	0.635
2009	11	24	8	1.36
2009	11	24	9	1.415
2009	11	24	10	1.8
2009	11	24	11	1.26
2009	11	24	12	1.36
2009	11	24	13	1.795
2009	11	24	14	1.935
2009	11	24	15	1.655
2009	11	24	16	1.395
2009	11	24	17	1.84
2009	11	24	18	1.145
2009	11	24	19	1.795
2009	11	24	20	1.42
2009	11	24	21	0.74
2009	11	24	22	0.73
2009	11	24	23	1.185
2009	11	25	0	1.35
2009	11	25	1	0.655
2009	11	25	2	0.725
2009	11	25	3	0.755
2009	11	25	4	0.62
2009	11	25	5	0.57
2009	11	25	6	1.285
2009	11	25	7	0.45
2009	11	25	8	0.19
2009	11	25	9	0.965
2009	11	25	10	1.16
2009	11	25	11	1.765
2009	11	25	12	1.985
2009	11	25	13	1.935
2009	11	25	14	2.235
2009	11	25	15	1.68
2009	11	25	16	1.595
2009	11	25	17	0.85
2009	11	25	18	0.165
2009	11	25	19	0.4
2009	11	25	20	0.78
2009	11	25	21	0.915
2009	11	25	22	0.805
2009	11	25	23	0.115
2009	11	26	0	1.19
2009	11	26	1	0.32
2009	11	26	2	0.24
2009	11	26	3	0.545
2009	11	26	4	0.225
2009	11	26	5	0
2009	11	26	6	0
2009	11	26	7	0.67
2009	11	26	8	0.82
2009	11	26	9	0.935
2009	11	26	10	0.76
2009	11	26	11	0.495
2009	11	26	12	1.005
2009	11	26	13	1.39
2009	11	26	14	1.44
2009	11	26	15	1.51
2009	11	26	16	1.415
2009	11	26	17	0.96
2009	11	26	18	0.515
2009	11	26	19	0.095
2009	11	26	20	0.28
2009	11	26	21	0.365
2009	11	26	22	0.47
2009	11	26	23	0.84
2009	11	27	0	1.025
2009	11	27	1	0.59
2009	11	27	2	0.915
2009	11	27	3	0.77
2009	11	27	4	1.045
2009	11	27	5	0.945
2009	11	27	6	1.175
2009	11	27	7	0.66
2009	11	27	8	0.45
2009	11	27	9	0.085
2009	11	27	10	0.575
2009	11	27	11	0.965
2009	11	27	12	1.25
2009	11	27	13	1.47
2009	11	27	14	1.36
2009	11	27	15	1.44
2009	11	27	16	1.365
2009	11	27	17	0.855
2009	11	27	18	0.11
2009	11	27	19	0.015
2009	11	27	20	0.06
2009	11	27	21	0.2
2009	11	27	22	0.14
2009	11	27	23	0
2009	11	28	0	0.04
2009	11	28	1	0
2009	11	28	2	0
2009	11	28	3	0.035
2009	11	28	4	0.49
2009	11	28	5	1.015
2009	11	28	6	0.285
2009	11	28	7	1.345
2009	11	28	8	0.98
2009	11	28	9	0.98
2009	11	28	10	1.11
2009	11	28	11	1.235
2009	11	28	12	1.415
2009	11	28	13	1.905
2009	11	28	14	2.145
2009	11	28	15	1.945
2009	11	28	16	1.73
2009	11	28	17	1.305
2009	11	28	18	1.235
2009	11	28	19	1.4
2009	11	28	20	1.575
2009	11	28	21	1.105
2009	11	28	22	1.175
2009	11	28	23	1.19
2009	11	29	0	0.695
2009	11	29	1	0.45
2009	11	29	2	0.495
2009	11	29	3	0.345
2009	11	29	4	0.445
2009	11	29	5	0.57
2009	11	29	6	0.65
2009	11	29	7	1.055
2009	11	29	8	0.81
2009	11	29	9	0.845
2009	11	29	10	1.31
2009	11	29	11	1.595
2009	11	29	12	1.75
2009	11	29	13	1.455
2009	11	29	14	1.33
2009	11	29	15	1.43
2009	11	29	16	1.285
2009	11	29	17	1.235
2009	11	29	18	1.865
2009	11	29	19	2.205
2009	11	29	20	1.245
2009	11	29	21	0.45
2009	11	29	22	0.1
2009	11	29	23	0.535
2009	11	30	0	0.585
2009	11	30	1	0.455
2009	11	30	2	1.105
2009	11	30	3	0.76
2009	11	30	4	0.525
2009	11	30	5	0.69
2009	11	30	6	0.59
2009	11	30	7	0.465
2009	11	30	8	0.635
2009	11	30	9	0.255
2009	11	30	10	0.725
2009	11	30	11	1.67
2009	11	30	12	1.995
2009	11	30	13	2.455
2009	11	30	14	3.02
2009	11	30	15	2.745
2009	11	30	16	2.495
2009	11	30	17	2.15
2009	11	30	18	3.285
2009	11	30	19	4.38
2009	11	30	20	3.165
2009	11	30	21	3.255
2009	11	30	22	3.065
2009	11	30	23	2.02
2009	12	1	0	3.515
2009	12	1	1	3.855
2009	12	1	2	3.68
2009	12	1	3	4.065
2009	12	1	4	4.255
2009	12	1	5	4.195
2009	12	1	6	4.515
2009	12	1	7	4.03
2009	12	1	8	3.74
2009	12	1	9	4.565
2009	12	1	10	4.415
2009	12	1	11	4.715
2009	12	1	12	5.28
2009	12	1	13	4.555
2009	12	1	14	1.76
2009	12	1	15	2.27
2009	12	1	16	2.205
2009	12	1	17	2.895
2009	12	1	18	3.31
2009	12	1	19	2.495
2009	12	1	20	2.735
2009	12	1	21	2.83
2009	12	1	22	2.515
2009	12	1	23	2.45
2009	12	2	0	1.34
2009	12	2	1	0.775
2009	12	2	2	0.075
2009	12	2	3	0.155
2009	12	2	4	0.51
2009	12	2	5	0.525
2009	12	2	6	0.15
2009	12	2	7	0.17
2009	12	2	8	0.28
2009	12	2	9	0
2009	12	2	10	0.435
2009	12	2	11	1.11
2009	12	2	12	1.16
2009	12	2	13	1.215
2009	12	2	14	1.85
2009	12	2	15	1.79
2009	12	2	16	2.08
2009	12	2	17	2.04
2009	12	2	18	2.385
2009	12	2	19	1.915
2009	12	2	20	1.955
2009	12	2	21	1.44
2009	12	2	22	0.545
2009	12	2	23	0.455
2009	12	3	0	0.505
2009	12	3	1	0.1
2009	12	3	2	0.14
2009	12	3	3	0.235
2009	12	3	4	0.095
2009	12	3	5	0
2009	12	3	6	0.31
2009	12	3	7	0.995
2009	12	3	8	0.86
2009	12	3	9	0.585
2009	12	3	10	0.425
2009	12	3	11	1.375
2009	12	3	12	1.625
2009	12	3	13	2.21
2009	12	3	14	2.23
2009	12	3	15	2.14
2009	12	3	16	1.95
2009	12	3	17	2.395
2009	12	3	18	3.045
2009	12	3	19	1.855
2009	12	3	20	0.27
2009	12	3	21	1.64
2009	12	3	22	1.415
2009	12	3	23	1.26
2009	12	4	0	1.985
2009	12	4	1	2.56
2009	12	4	2	3.23
2009	12	4	3	3.3
2009	12	4	4	4.01
2009	12	4	5	4.595
2009	12	4	6	6.005
2009	12	4	7	5.175
2009	12	4	8	4.825
2009	12	4	9	5.25
2009	12	4	10	6.195
2009	12	4	11	5.44
2009	12	4	12	4.48
2009	12	4	13	2.98
2009	12	4	14	3.375
2009	12	4	15	3.885
2009	12	4	16	2.395
2009	12	4	17	2.335
2009	12	4	18	2.88
2009	12	4	19	2.47
2009	12	4	20	1.935
2009	12	4	21	1.87
2009	12	4	22	1.92
2009	12	4	23	1.555
2009	12	5	0	1.66
2009	12	5	1	1.425
2009	12	5	2	1.185
2009	12	5	3	1.12
2009	12	5	4	0.615
2009	12	5	5	0.85
2009	12	5	6	3.005
2009	12	5	7	1.975
2009	12	5	8	1.975
2009	12	5	9	1.515
2009	12	5	10	2.125
2009	12	5	11	2.405
2009	12	5	12	1.875
2009	12	5	13	1.22
2009	12	5	14	1.47
2009	12	5	15	1.5
2009	12	5	16	1.745
2009	12	5	17	2.375
2009	12	5	18	2.005
2009	12	5	19	1.695
2009	12	5	20	0.64
2009	12	5	21	0.145
2009	12	5	22	0.19
2009	12	5	23	0.5
2009	12	6	0	0.655
2009	12	6	1	0.945
2009	12	6	2	2.18
2009	12	6	3	2.485
2009	12	6	4	2.88
2009	12	6	5	2.545
2009	12	6	6	2.305
2009	12	6	7	2.55
2009	12	6	8	3.58
2009	12	6	9	3.55
2009	12	6	10	3.26
2009	12	6	11	2.875
2009	12	6	12	2.655
2009	12	6	13	2.74
2009	12	6	14	2.745
2009	12	6	15	2.765
2009	12	6	16	2.465
2009	12	6	17	2.32
2009	12	6	18	2.495
2009	12	6	19	2.625
2009	12	6	20	2.545
2009	12	6	21	2.31
2009	12	6	22	1.75
2009	12	6	23	1.835
2009	12	7	0	2.085
2009	12	7	1	2.195
2009	12	7	2	1.605
2009	12	7	3	2.34
2009	12	7	4	2.07
2009	12	7	5	2.11
2009	12	7	6	2.45
2009	12	7	7	2.54
2009	12	7	8	2.26
2009	12	7	9	2.02
2009	12	7	10	1.86
2009	12	7	11	2.06
2009	12	7	12	2.67
2009	12	7	13	1.645
2009	12	7	14	1.205
2009	12	7	15	1.335
2009	12	7	16	1.74
2009	12	7	17	1.105
2009	12	7	18	0.665
2009	12	7	19	0.84
2009	12	7	20	1.395
2009	12	7	21	0.705
2009	12	7	22	0.705
2009	12	7	23	0.91
2009	12	8	0	1.595
2009	12	8	1	1.945
2009	12	8	2	1.65
2009	12	8	3	1.62
2009	12	8	4	1.245
2009	12	8	5	0.38
2009	12	8	6	1.945
2009	12	8	7	1.07
2009	12	8	8	1.105
2009	12	8	9	1.96
2009	12	8	10	2.265
2009	12	8	11	3.385
2009	12	8	12	3.765
2009	12	8	13	3.085
2009	12	8	14	4.15
2009	12	8	15	2.21
2009	12	8	16	1.51
2009	12	8	17	2.43
2009	12	8	18	3.15
2009	12	8	19	2.685
2009	12	8	20	2.845
2009	12	8	21	3.77
2009	12	8	22	2.735
2009	12	8	23	1.935
2009	12	9	0	2.74
2009	12	9	1	2.65
2009	12	9	2	1.45
2009	12	9	3	1.305
2009	12	9	4	1.465
2009	12	9	5	2.155
2009	12	9	6	4.58
2009	12	9	7	6.215
2009	12	9	8	6.82
2009	12	9	9	6.47
2009	12	9	10	5.385
2009	12	9	11	5.13
2009	12	9	12	4.265
2009	12	9	13	3.475
2009	12	9	14	3.185
2009	12	9	15	4.315
2009	12	9	16	2.685
2009	12	9	17	2.37
2009	12	9	18	3.12
2009	12	9	19	3.625
2009	12	9	20	4.235
2009	12	9	21	5.805
2009	12	9	22	3.705
2009	12	9	23	2.375
2009	12	10	0	2.6
2009	12	10	1	3.415
2009	12	10	2	4.01
2009	12	10	3	4.01
2009	12	10	4	4.735
2009	12	10	5	4.065
2009	12	10	6	4.3
2009	12	10	7	2.275
2009	12	10	8	1.205
2009	12	10	9	1.015
2009	12	10	10	1.085
2009	12	10	11	1.21
2009	12	10	12	1.49
2009	12	10	13	1.3
2009	12	10	14	1.72
2009	12	10	15	2.205
2009	12	10	16	1.77
2009	12	10	17	3.02
2009	12	10	18	2.375
2009	12	10	19	0.91
2009	12	10	20	1.26
2009	12	10	21	1.125
2009	12	10	22	1.555
2009	12	10	23	1.59
2009	12	11	0	1.305
2009	12	11	1	1.445
2009	12	11	2	1.67
2009	12	11	3	1.73
2009	12	11	4	1.345
2009	12	11	5	1.56
2009	12	11	6	1.445
2009	12	11	7	1.43
2009	12	11	8	1.55
2009	12	11	9	1.43
2009	12	11	10	0.945
2009	12	11	11	1.075
2009	12	11	12	1.235
2009	12	11	13	1.28
2009	12	11	14	1.58
2009	12	11	15	1.635
2009	12	11	16	2.58
2009	12	11	17	2.205
2009	12	11	18	1.415
2009	12	11	19	1.08
2009	12	11	20	1.295
2009	12	11	21	1.155
2009	12	11	22	1.67
2009	12	11	23	1.315
2009	12	12	0	1.7
2009	12	12	1	1.5
2009	12	12	2	1.48
2009	12	12	3	1.535
2009	12	12	4	2.175
2009	12	12	5	2.2
2009	12	12	6	2.62
2009	12	12	7	2.015
2009	12	12	8	1.57
2009	12	12	9	2.745
2009	12	12	10	2.36
2009	12	12	11	2.32
2009	12	12	12	1.865
2009	12	12	13	1.575
2009	12	12	14	1.515
2009	12	12	15	1.495
2009	12	12	16	1.965
2009	12	12	17	2.32
2009	12	12	18	2.325
2009	12	12	19	2.715
2009	12	12	20	2.465
2009	12	12	21	3.34
2009	12	12	22	1.875
2009	12	12	23	2.165
2009	12	13	0	2.145
2009	12	13	1	1.75
2009	12	13	2	1.2
2009	12	13	3	0.83
2009	12	13	4	1.18
2009	12	13	5	1.26
2009	12	13	6	0.98
2009	12	13	7	1.29
2009	12	13	8	1.225
2009	12	13	9	1.81
2009	12	13	10	3.225
2009	12	13	11	3.015
2009	12	13	12	3.635
2009	12	13	13	2.86
2009	12	13	14	3.37
2009	12	13	15	4.665
2009	12	13	16	4.52
2009	12	13	17	2.54
2009	12	13	18	2.285
2009	12	13	19	2.22
2009	12	13	20	1.875
2009	12	13	21	1.71
2009	12	13	22	2.235
2009	12	13	23	2.375
2009	12	14	0	3.025
2009	12	14	1	3.59
2009	12	14	2	2.51
2009	12	14	3	3.3
2009	12	14	4	1.98
2009	12	14	5	1.83
2009	12	14	6	1.81
2009	12	14	7	1.795
2009	12	14	8	3.065
2009	12	14	9	3.92
2009	12	14	10	3.23
2009	12	14	11	3.895
2009	12	14	12	3.135
2009	12	14	13	3.475
2009	12	14	14	4.81
2009	12	14	15	4.615
2009	12	14	16	3.175
2009	12	14	17	4.2
2009	12	14	18	5.79
2009	12	14	19	3.095
2009	12	14	20	4.36
2009	12	14	21	2.18
2009	12	14	22	1.255
2009	12	14	23	1.165
2009	12	15	0	2.55
2009	12	15	1	2.16
2009	12	15	2	1.415
2009	12	15	3	0.97
2009	12	15	4	1.22
2009	12	15	5	1.045
2009	12	15	6	1.31
2009	12	15	7	1.23
2009	12	15	8	0.94
2009	12	15	9	0.765
2009	12	15	10	0.9
2009	12	15	11	2.125
2009	12	15	12	1.185
2009	12	15	13	0.89
2009	12	15	14	0.215
2009	12	15	15	0.985
2009	12	15	16	2.38
2009	12	15	17	2.205
2009	12	15	18	4.3
2009	12	15	19	3.4
2009	12	15	20	3.48
2009	12	15	21	1.58
2009	12	15	22	1.3
2009	12	15	23	1.825
2009	12	16	0	1.55
2009	12	16	1	1.285
2009	12	16	2	1.575
2009	12	16	3	0.83
2009	12	16	4	0.85
2009	12	16	5	0.825
2009	12	16	6	1.545
2009	12	16	7	2.64
2009	12	16	8	1.84
2009	12	16	9	3.49
2009	12	16	10	3.285
2009	12	16	11	1.79
2009	12	16	12	2.105
2009	12	16	13	2.69
2009	12	16	14	2.135
2009	12	16	15	2.035
2009	12	16	16	2.08
2009	12	16	17	1.31
2009	12	16	18	1.425
2009	12	16	19	1.425
2009	12	16	20	2.23
2009	12	16	21	2.87
2009	12	16	22	2.255
2009	12	16	23	3.7
2009	12	17	0	3.1
2009	12	17	1	1.42
2009	12	17	2	3.19
2009	12	17	3	3.51
2009	12	17	4	2.545
2009	12	17	5	2.585
2009	12	17	6	2.51
2009	12	17	7	2.845
2009	12	17	8	3.405
2009	12	17	9	3.065
2009	12	17	10	1.995
2009	12	17	11	1.59
2009	12	17	12	2.5
2009	12	17	13	2.365
2009	12	17	14	2
2009	12	17	15	1.755
2009	12	17	16	2.485
2009	12	17	17	5.61
2009	12	17	18	5.41
2009	12	17	19	2.755
2009	12	17	20	2.335
2009	12	17	21	0.765
2009	12	17	22	0.23
2009	12	17	23	0.045
2009	12	18	0	0.14
2009	12	18	1	0.15
2009	12	18	2	0.16
2009	12	18	3	0.32
2009	12	18	4	0.485
2009	12	18	5	0.72
2009	12	18	6	0.71
2009	12	18	7	0.14
2009	12	18	8	0.03
2009	12	18	9	0
2009	12	18	10	0.705
2009	12	18	11	1
2009	12	18	12	2.125
2009	12	18	13	2.475
2009	12	18	14	2.675
2009	12	18	15	2.015
2009	12	18	16	2.385
2009	12	18	17	2.12
2009	12	18	18	0.965
2009	12	18	19	1.81
2009	12	18	20	1.265
2009	12	18	21	0.99
2009	12	18	22	0.525
2009	12	18	23	1.11
2009	12	19	0	1.535
2009	12	19	1	1.065
2009	12	19	2	1.2
2009	12	19	3	0.18
2009	12	19	4	0.155
2009	12	19	5	0.7
2009	12	19	6	1.59
2009	12	19	7	2.51
2009	12	19	8	2.895
2009	12	19	9	2.545
2009	12	19	10	2.345
2009	12	19	11	1.895
2009	12	19	12	2.78
2009	12	19	13	2.15
2009	12	19	14	3.04
2009	12	19	15	3.975
2009	12	19	16	4.115
2009	12	19	17	4.55
2009	12	19	18	4.4
2009	12	19	19	4.42
2009	12	19	20	4.66
2009	12	19	21	4.06
2009	12	19	22	4.035
2009	12	19	23	3.97
2009	12	20	0	3.935
2009	12	20	1	3.715
2009	12	20	2	3.475
2009	12	20	3	3.5
2009	12	20	4	3.54
2009	12	20	5	3.48
2009	12	20	6	2.235
2009	12	20	7	1.005
2009	12	20	8	1.64
2009	12	20	9	1.525
2009	12	20	10	1.09
2009	12	20	11	0.975
2009	12	20	12	1.06
2009	12	20	13	1.06
2009	12	20	14	1.035
2009	12	20	15	1.24
2009	12	20	16	0.85
2009	12	20	17	0.69
2009	12	20	18	0.88
2009	12	20	19	0.185
2009	12	20	20	0.34
2009	12	20	21	0.04
2009	12	20	22	0.585
2009	12	20	23	1.47
2009	12	21	0	2.33
2009	12	21	1	2.75
2009	12	21	2	1.89
2009	12	21	3	1.965
2009	12	21	4	2.275
2009	12	21	5	1.005
2009	12	21	6	1.195
2009	12	21	7	1.045
2009	12	21	8	2.06
2009	12	21	9	2.525
2009	12	21	10	2.09
2009	12	21	11	1.465
2009	12	21	12	1.875
2009	12	21	13	1.805
2009	12	21	14	2.165
2009	12	21	15	1.425
2009	12	21	16	0.875
2009	12	21	17	0.38
2009	12	21	18	0.615
2009	12	21	19	0.535
2009	12	21	20	0.12
2009	12	21	21	0.16
2009	12	21	22	0.015
2009	12	21	23	0.54
2009	12	22	0	0.475
2009	12	22	1	1.29
2009	12	22	2	1.395
2009	12	22	3	1.63
2009	12	22	4	1.54
2009	12	22	5	1.53
2009	12	22	6	1.135
2009	12	22	7	0.6
2009	12	22	8	0.62
2009	12	22	9	1.06
2009	12	22	10	1.05
2009	12	22	11	1.24
2009	12	22	12	1.48
2009	12	22	13	2.085
2009	12	22	14	2.195
2009	12	22	15	2.5
2009	12	22	16	2.61
2009	12	22	17	2.075
2009	12	22	18	0.93
2009	12	22	19	0.93
2009	12	22	20	0.985
2009	12	22	21	1.095
2009	12	22	22	1.24
2009	12	22	23	0.875
2009	12	23	0	0.335
2009	12	23	1	0.19
2009	12	23	2	0
2009	12	23	3	0.865
2009	12	23	4	2.385
2009	12	23	5	1.87
2009	12	23	6	1.23
2009	12	23	7	1.42
2009	12	23	8	2.365
2009	12	23	9	2.165
2009	12	23	10	1.835
2009	12	23	11	1.685
2009	12	23	12	1.95
2009	12	23	13	1.89
2009	12	23	14	1.855
2009	12	23	15	2.06
2009	12	23	16	2.97
2009	12	23	17	2.79
2009	12	23	18	2.61
2009	12	23	19	2.21
2009	12	23	20	1.74
2009	12	23	21	1.61
2009	12	23	22	0.655
2009	12	23	23	0.565
2009	12	24	0	0.35
2009	12	24	1	0.58
2009	12	24	2	1.135
2009	12	24	3	1.04
2009	12	24	4	1.095
2009	12	24	5	0.035
2009	12	24	6	0.43
2009	12	24	7	0.55
2009	12	24	8	0.185
2009	12	24	9	0.15
2009	12	24	10	1.49
2009	12	24	11	1.43
2009	12	24	12	2.08
2009	12	24	13	3.43
2009	12	24	14	4.165
2009	12	24	15	2.31
2009	12	24	16	3.505
2009	12	24	17	4.33
2009	12	24	18	5.335
2009	12	24	19	5.135
2009	12	24	20	4.65
2009	12	24	21	4.305
2009	12	24	22	2.925
2009	12	24	23	2.735
2009	12	25	0	3.135
2009	12	25	1	2.06
2009	12	25	2	2.175
2009	12	25	3	1.9
2009	12	25	4	1.995
2009	12	25	5	1.225
2009	12	25	6	0.765
2009	12	25	7	1.685
2009	12	25	8	1.59
2009	12	25	9	1.275
2009	12	25	10	1.97
2009	12	25	11	1.825
2009	12	25	12	2.285
2009	12	25	13	2.52
2009	12	25	14	2.92
2009	12	25	15	3.59
2009	12	25	16	2.58
2009	12	25	17	1.95
2009	12	25	18	1.295
2009	12	25	19	1.52
2009	12	25	20	1.125
2009	12	25	21	1.04
2009	12	25	22	0.85
2009	12	25	23	0.63
2009	12	26	0	0.81
2009	12	26	1	0.295
2009	12	26	2	0.285
2009	12	26	3	0.05
2009	12	26	4	0
2009	12	26	5	0
2009	12	26	6	0.05
2009	12	26	7	0
2009	12	26	8	0
2009	12	26	9	0
2009	12	26	10	0.145
2009	12	26	11	0.745
2009	12	26	12	0.85
2009	12	26	13	1.685
2009	12	26	14	2.24
2009	12	26	15	2.285
2009	12	26	16	1.855
2009	12	26	17	1.745
2009	12	26	18	0.31
2009	12	26	19	0.035
2009	12	26	20	0
2009	12	26	21	0.07
2009	12	26	22	0.19
2009	12	26	23	0.375
2009	12	27	0	0
2009	12	27	1	0.02
2009	12	27	2	0.875
2009	12	27	3	1.33
2009	12	27	4	1.605
2009	12	27	5	2.16
2009	12	27	6	1.51
2009	12	27	7	0.95
2009	12	27	8	0.89
2009	12	27	9	1.22
2009	12	27	10	1.43
2009	12	27	11	1.705
2009	12	27	12	2.4
2009	12	27	13	2.13
2009	12	27	14	2.075
2009	12	27	15	2.775
2009	12	27	16	2.3
2009	12	27	17	2.045
2009	12	27	18	1.325
2009	12	27	19	0.52
2009	12	27	20	0.865
2009	12	27	21	0.6
2009	12	27	22	0.155
2009	12	27	23	0.4
2009	12	28	0	0.205
2009	12	28	1	0.095
2009	12	28	2	0.065
2009	12	28	3	0.08
2009	12	28	4	0.355
2009	12	28	5	0.295
2009	12	28	6	0.305
2009	12	28	7	0.345
2009	12	28	8	0.47
2009	12	28	9	0.29
2009	12	28	10	0.51
2009	12	28	11	0.84
2009	12	28	12	1.215
2009	12	28	13	1.31
2009	12	28	14	1.365
2009	12	28	15	1.445
2009	12	28	16	1.255
2009	12	28	17	0.775
2009	12	28	18	0.405
2009	12	28	19	0.635
2009	12	28	20	1.04
2009	12	28	21	1.155
2009	12	28	22	1.515
2009	12	28	23	1.11
2009	12	29	0	1.17
2009	12	29	1	1.06
2009	12	29	2	0.065
2009	12	29	3	0.07
2009	12	29	4	0.225
2009	12	29	5	0.815
2009	12	29	6	0.57
2009	12	29	7	0.24
2009	12	29	8	0.26
2009	12	29	9	0.565
2009	12	29	10	0.43
2009	12	29	11	1.515
2009	12	29	12	3.285
2009	12	29	13	2.74
2009	12	29	14	1.775
2009	12	29	15	2.29
2009	12	29	16	1.825
2009	12	29	17	1.695
2009	12	29	18	2.225
2009	12	29	19	3.245
