Year	Month	Day	Hour	Tamin ( C )
2009	11	12	7	-8.91
2009	11	12	8	-8.91
2009	11	12	9	-8.91
2009	11	12	10	-8.91
2009	11	12	11	-8.91
2009	11	12	12	-8.91
2009	11	12	13	-8.91
2009	11	12	14	-8.91
2009	11	12	15	-8.91
2009	11	12	16	-8.91
2009	11	12	17	-8.91
2009	11	12	18	-8.91
2009	11	12	19	-8.91
2009	11	12	20	-8.91
2009	11	12	21	-8.91
2009	11	12	22	-8.91
2009	11	12	23	-8.91
2009	11	13	0	-12.515
2009	11	13	1	-12.515
2009	11	13	2	-12.515
2009	11	13	3	-12.515
2009	11	13	4	-12.515
2009	11	13	5	-12.515
2009	11	13	6	-12.515
2009	11	13	7	-12.515
2009	11	13	8	-12.515
2009	11	13	9	-12.515
2009	11	13	10	-12.515
2009	11	13	11	-12.515
2009	11	13	12	-12.515
2009	11	13	13	-12.515
2009	11	13	14	-12.515
2009	11	13	15	-12.515
2009	11	13	16	-12.515
2009	11	13	17	-12.515
2009	11	13	18	-12.515
2009	11	13	19	-12.515
2009	11	13	20	-12.515
2009	11	13	21	-12.515
2009	11	13	22	-12.515
2009	11	13	23	-12.515
2009	11	14	0	-12.825
2009	11	14	1	-12.825
2009	11	14	2	-12.825
2009	11	14	3	-12.825
2009	11	14	4	-12.825
2009	11	14	5	-12.825
2009	11	14	6	-12.825
2009	11	14	7	-12.825
2009	11	14	8	-12.825
2009	11	14	9	-12.825
2009	11	14	10	-12.825
2009	11	14	11	-12.825
2009	11	14	12	-12.825
2009	11	14	13	-12.825
2009	11	14	14	-12.825
2009	11	14	15	-12.825
2009	11	14	16	-12.825
2009	11	14	17	-12.825
2009	11	14	18	-12.825
2009	11	14	19	-12.825
2009	11	14	20	-12.825
2009	11	14	21	-12.825
2009	11	14	22	-12.825
2009	11	14	23	-12.825
2009	11	15	0	-14.955
2009	11	15	1	-14.955
2009	11	15	2	-14.955
2009	11	15	3	-14.955
2009	11	15	4	-14.955
2009	11	15	5	-14.955
2009	11	15	6	-14.955
2009	11	15	7	-14.955
2009	11	15	8	-14.955
2009	11	15	9	-14.955
2009	11	15	10	-14.955
2009	11	15	11	-14.955
2009	11	15	12	-14.955
2009	11	15	13	-14.955
2009	11	15	14	-14.955
2009	11	15	15	-14.955
2009	11	15	16	-14.955
2009	11	15	17	-14.955
2009	11	15	18	-14.955
2009	11	15	19	-14.955
2009	11	15	20	-14.955
2009	11	15	21	-14.955
2009	11	15	22	-14.955
2009	11	15	23	-14.955
2009	11	16	0	-10.895
2009	11	16	1	-10.895
2009	11	16	2	-10.895
2009	11	16	3	-10.895
2009	11	16	4	-10.895
2009	11	16	5	-10.895
2009	11	16	6	-10.895
2009	11	16	7	-10.895
2009	11	16	8	-10.895
2009	11	16	9	-10.895
2009	11	16	10	-10.895
2009	11	16	11	-10.895
2009	11	16	12	-10.895
2009	11	16	13	-10.895
2009	11	16	14	-10.895
2009	11	16	15	-10.895
2009	11	16	16	-10.895
2009	11	16	17	-10.895
2009	11	16	18	-10.895
2009	11	16	19	-10.895
2009	11	16	20	-10.895
2009	11	16	21	-10.895
2009	11	16	22	-10.895
2009	11	16	23	-10.895
2009	11	17	0	-2.8
2009	11	17	1	-2.8
2009	11	17	2	-2.8
2009	11	17	3	-2.8
2009	11	17	4	-2.8
2009	11	17	5	-2.8
2009	11	17	6	-2.8
2009	11	17	7	-2.8
2009	11	17	8	-2.8
2009	11	17	9	-2.8
2009	11	17	10	-2.8
2009	11	17	11	-2.8
2009	11	17	12	-2.8
2009	11	17	13	-2.8
2009	11	17	14	-2.8
2009	11	17	15	-2.8
2009	11	17	16	-2.8
2009	11	17	17	-2.8
2009	11	17	18	-2.8
2009	11	17	19	-2.8
2009	11	17	20	-2.8
2009	11	17	21	-2.8
2009	11	17	22	-2.8
2009	11	17	23	-2.8
2009	11	18	0	-4.07
2009	11	18	1	-4.07
2009	11	18	2	-4.07
2009	11	18	3	-4.07
2009	11	18	4	-4.07
2009	11	18	5	-4.07
2009	11	18	6	-4.07
2009	11	18	7	-4.07
2009	11	18	8	-4.07
2009	11	18	9	-4.07
2009	11	18	10	-4.07
2009	11	18	11	-4.07
2009	11	18	12	-4.07
2009	11	18	13	-4.07
2009	11	18	14	-4.07
2009	11	18	15	-4.07
2009	11	18	16	-4.07
2009	11	18	17	-4.07
2009	11	18	18	-4.07
2009	11	18	19	-4.07
2009	11	18	20	-4.07
2009	11	18	21	-4.07
2009	11	18	22	-4.07
2009	11	18	23	-4.07
2009	11	19	0	-7.685
2009	11	19	1	-7.685
2009	11	19	2	-7.685
2009	11	19	3	-7.685
2009	11	19	4	-7.685
2009	11	19	5	-7.685
2009	11	19	6	-7.685
2009	11	19	7	-7.685
2009	11	19	8	-7.685
2009	11	19	9	-7.685
2009	11	19	10	-7.685
2009	11	19	11	-7.685
2009	11	19	12	-7.685
2009	11	19	13	-7.685
2009	11	19	14	-7.685
2009	11	19	15	-7.685
2009	11	19	16	-7.685
2009	11	19	17	-7.685
2009	11	19	18	-7.685
2009	11	19	19	-7.685
2009	11	19	20	-7.685
2009	11	19	21	-7.685
2009	11	19	22	-7.685
2009	11	19	23	-7.685
2009	11	20	0	-4.335
2009	11	20	1	-4.335
2009	11	20	2	-4.335
2009	11	20	3	-4.335
2009	11	20	4	-4.335
2009	11	20	5	-4.335
2009	11	20	6	-4.335
2009	11	20	7	-4.335
2009	11	20	8	-4.335
2009	11	20	9	-4.335
2009	11	20	10	-4.335
2009	11	20	11	-4.335
2009	11	20	12	-4.335
2009	11	20	13	-4.335
2009	11	20	14	-4.335
2009	11	20	15	-4.335
2009	11	20	16	-4.335
2009	11	20	17	-4.335
2009	11	20	18	-4.335
2009	11	20	19	-4.335
2009	11	20	20	-4.335
2009	11	20	21	-4.335
2009	11	20	22	-4.335
2009	11	20	23	-4.335
2009	11	21	0	-11.81
2009	11	21	1	-11.81
2009	11	21	2	-11.81
2009	11	21	3	-11.81
2009	11	21	4	-11.81
2009	11	21	5	-11.81
2009	11	21	6	-11.81
2009	11	21	7	-11.81
2009	11	21	8	-11.81
2009	11	21	9	-11.81
2009	11	21	10	-11.81
2009	11	21	11	-11.81
2009	11	21	12	-11.81
2009	11	21	13	-11.81
2009	11	21	14	-11.81
2009	11	21	15	-11.81
2009	11	21	16	-11.81
2009	11	21	17	-11.81
2009	11	21	18	-11.81
2009	11	21	19	-11.81
2009	11	21	20	-11.81
2009	11	21	21	-11.81
2009	11	21	22	-11.81
2009	11	21	23	-11.81
2009	11	22	0	-13.38
2009	11	22	1	-13.38
2009	11	22	2	-13.38
2009	11	22	3	-13.38
2009	11	22	4	-13.38
2009	11	22	5	-13.38
2009	11	22	6	-13.38
2009	11	22	7	-13.38
2009	11	22	8	-13.38
2009	11	22	9	-13.38
2009	11	22	10	-13.38
2009	11	22	11	-13.38
2009	11	22	12	-13.38
2009	11	22	13	-13.38
2009	11	22	14	-13.38
2009	11	22	15	-13.38
2009	11	22	16	-13.38
2009	11	22	17	-13.38
2009	11	22	18	-13.38
2009	11	22	19	-13.38
2009	11	22	20	-13.38
2009	11	22	21	-13.38
2009	11	22	22	-13.38
2009	11	22	23	-13.38
2009	11	23	0	-11.695
2009	11	23	1	-11.695
2009	11	23	2	-11.695
2009	11	23	3	-11.695
2009	11	23	4	-11.695
2009	11	23	5	-11.695
2009	11	23	6	-11.695
2009	11	23	7	-11.695
2009	11	23	8	-11.695
2009	11	23	9	-11.695
2009	11	23	10	-11.695
2009	11	23	11	-11.695
2009	11	23	12	-11.695
2009	11	23	13	-11.695
2009	11	23	14	-11.695
2009	11	23	15	-11.695
2009	11	23	16	-11.695
2009	11	23	17	-11.695
2009	11	23	18	-11.695
2009	11	23	19	-11.695
2009	11	23	20	-11.695
2009	11	23	21	-11.695
2009	11	23	22	-11.695
2009	11	23	23	-11.695
2009	11	24	0	-12.24
2009	11	24	1	-12.24
2009	11	24	2	-12.24
2009	11	24	3	-12.24
2009	11	24	4	-12.24
2009	11	24	5	-12.24
2009	11	24	6	-12.24
2009	11	24	7	-12.24
2009	11	24	8	-12.24
2009	11	24	9	-12.24
2009	11	24	10	-12.24
2009	11	24	11	-12.24
2009	11	24	12	-12.24
2009	11	24	13	-12.24
2009	11	24	14	-12.24
2009	11	24	15	-12.24
2009	11	24	16	-12.24
2009	11	24	17	-12.24
2009	11	24	18	-12.24
2009	11	24	19	-12.24
2009	11	24	20	-12.24
2009	11	24	21	-12.24
2009	11	24	22	-12.24
2009	11	24	23	-12.24
2009	11	25	0	-5.865
2009	11	25	1	-5.865
2009	11	25	2	-5.865
2009	11	25	3	-5.865
2009	11	25	4	-5.865
2009	11	25	5	-5.865
2009	11	25	6	-5.865
2009	11	25	7	-5.865
2009	11	25	8	-5.865
2009	11	25	9	-5.865
2009	11	25	10	-5.865
2009	11	25	11	-5.865
2009	11	25	12	-5.865
2009	11	25	13	-5.865
2009	11	25	14	-5.865
2009	11	25	15	-5.865
2009	11	25	16	-5.865
2009	11	25	17	-5.865
2009	11	25	18	-5.865
2009	11	25	19	-5.865
2009	11	25	20	-5.865
2009	11	25	21	-5.865
2009	11	25	22	-5.865
2009	11	25	23	-5.865
2009	11	26	0	-3.07
2009	11	26	1	-3.07
2009	11	26	2	-3.07
2009	11	26	3	-3.07
2009	11	26	4	-3.07
2009	11	26	5	-3.07
2009	11	26	6	-3.07
2009	11	26	7	-3.07
2009	11	26	8	-3.07
2009	11	26	9	-3.07
2009	11	26	10	-3.07
2009	11	26	11	-3.07
2009	11	26	12	-3.07
2009	11	26	13	-3.07
2009	11	26	14	-3.07
2009	11	26	15	-3.07
2009	11	26	16	-3.07
2009	11	26	17	-3.07
2009	11	26	18	-3.07
2009	11	26	19	-3.07
2009	11	26	20	-3.07
2009	11	26	21	-3.07
2009	11	26	22	-3.07
2009	11	26	23	-3.07
2009	11	27	0	-3.86
2009	11	27	1	-3.86
2009	11	27	2	-3.86
2009	11	27	3	-3.86
2009	11	27	4	-3.86
2009	11	27	5	-3.86
2009	11	27	6	-3.86
2009	11	27	7	-3.86
2009	11	27	8	-3.86
2009	11	27	9	-3.86
2009	11	27	10	-3.86
2009	11	27	11	-3.86
2009	11	27	12	-3.86
2009	11	27	13	-3.86
2009	11	27	14	-3.86
2009	11	27	15	-3.86
2009	11	27	16	-3.86
2009	11	27	17	-3.86
2009	11	27	18	-3.86
2009	11	27	19	-3.86
2009	11	27	20	-3.86
2009	11	27	21	-3.86
2009	11	27	22	-3.86
2009	11	27	23	-3.86
2009	11	28	0	-5.78
2009	11	28	1	-5.78
2009	11	28	2	-5.78
2009	11	28	3	-5.78
2009	11	28	4	-5.78
2009	11	28	5	-5.78
2009	11	28	6	-5.78
2009	11	28	7	-5.78
2009	11	28	8	-5.78
2009	11	28	9	-5.78
2009	11	28	10	-5.78
2009	11	28	11	-5.78
2009	11	28	12	-5.78
2009	11	28	13	-5.78
2009	11	28	14	-5.78
2009	11	28	15	-5.78
2009	11	28	16	-5.78
2009	11	28	17	-5.78
2009	11	28	18	-5.78
2009	11	28	19	-5.78
2009	11	28	20	-5.78
2009	11	28	21	-5.78
2009	11	28	22	-5.78
2009	11	28	23	-5.78
2009	11	29	0	-7.89
2009	11	29	1	-7.89
2009	11	29	2	-7.89
2009	11	29	3	-7.89
2009	11	29	4	-7.89
2009	11	29	5	-7.89
2009	11	29	6	-7.89
2009	11	29	7	-7.89
2009	11	29	8	-7.89
2009	11	29	9	-7.89
2009	11	29	10	-7.89
2009	11	29	11	-7.89
2009	11	29	12	-7.89
2009	11	29	13	-7.89
2009	11	29	14	-7.89
2009	11	29	15	-7.89
2009	11	29	16	-7.89
2009	11	29	17	-7.89
2009	11	29	18	-7.89
2009	11	29	19	-7.89
2009	11	29	20	-7.89
2009	11	29	21	-7.89
2009	11	29	22	-7.89
2009	11	29	23	-7.89
2009	11	30	0	-5.585
2009	11	30	1	-5.585
2009	11	30	2	-5.585
2009	11	30	3	-5.585
2009	11	30	4	-5.585
2009	11	30	5	-5.585
2009	11	30	6	-5.585
2009	11	30	7	-5.585
2009	11	30	8	-5.585
2009	11	30	9	-5.585
2009	11	30	10	-5.585
2009	11	30	11	-5.585
2009	11	30	12	-5.585
2009	11	30	13	-5.585
2009	11	30	14	-5.585
2009	11	30	15	-5.585
2009	11	30	16	-5.585
2009	11	30	17	-5.585
2009	11	30	18	-5.585
2009	11	30	19	-5.585
2009	11	30	20	-5.585
2009	11	30	21	-5.585
2009	11	30	22	-5.585
2009	11	30	23	-5.585
2009	12	1	0	-8.12
2009	12	1	1	-8.12
2009	12	1	2	-8.12
2009	12	1	3	-8.12
2009	12	1	4	-8.12
2009	12	1	5	-8.12
2009	12	1	6	-8.12
2009	12	1	7	-8.12
2009	12	1	8	-8.12
2009	12	1	9	-8.12
2009	12	1	10	-8.12
2009	12	1	11	-8.12
2009	12	1	12	-8.12
2009	12	1	13	-8.12
2009	12	1	14	-8.12
2009	12	1	15	-8.12
2009	12	1	16	-8.12
2009	12	1	17	-8.12
2009	12	1	18	-8.12
2009	12	1	19	-8.12
2009	12	1	20	-8.12
2009	12	1	21	-8.12
2009	12	1	22	-8.12
2009	12	1	23	-8.12
2009	12	2	0	-16.54
2009	12	2	1	-16.54
2009	12	2	2	-16.54
2009	12	2	3	-16.54
2009	12	2	4	-16.54
2009	12	2	5	-16.54
2009	12	2	6	-16.54
2009	12	2	7	-16.54
2009	12	2	8	-16.54
2009	12	2	9	-16.54
2009	12	2	10	-16.54
2009	12	2	11	-16.54
2009	12	2	12	-16.54
2009	12	2	13	-16.54
2009	12	2	14	-16.54
2009	12	2	15	-16.54
2009	12	2	16	-16.54
2009	12	2	17	-16.54
2009	12	2	18	-16.54
2009	12	2	19	-16.54
2009	12	2	20	-16.54
2009	12	2	21	-16.54
2009	12	2	22	-16.54
2009	12	2	23	-16.54
2009	12	3	0	-19.805
2009	12	3	1	-19.805
2009	12	3	2	-19.805
2009	12	3	3	-19.805
2009	12	3	4	-19.805
2009	12	3	5	-19.805
2009	12	3	6	-19.805
2009	12	3	7	-19.805
2009	12	3	8	-19.805
2009	12	3	9	-19.805
2009	12	3	10	-19.805
2009	12	3	11	-19.805
2009	12	3	12	-19.805
2009	12	3	13	-19.805
2009	12	3	14	-19.805
2009	12	3	15	-19.805
2009	12	3	16	-19.805
2009	12	3	17	-19.805
2009	12	3	18	-19.805
2009	12	3	19	-19.805
2009	12	3	20	-19.805
2009	12	3	21	-19.805
2009	12	3	22	-19.805
2009	12	3	23	-19.805
2009	12	4	0	-16.51
2009	12	4	1	-16.51
2009	12	4	2	-16.51
2009	12	4	3	-16.51
2009	12	4	4	-16.51
2009	12	4	5	-16.51
2009	12	4	6	-16.51
2009	12	4	7	-16.51
2009	12	4	8	-16.51
2009	12	4	9	-16.51
2009	12	4	10	-16.51
2009	12	4	11	-16.51
2009	12	4	12	-16.51
2009	12	4	13	-16.51
2009	12	4	14	-16.51
2009	12	4	15	-16.51
2009	12	4	16	-16.51
2009	12	4	17	-16.51
2009	12	4	18	-16.51
2009	12	4	19	-16.51
2009	12	4	20	-16.51
2009	12	4	21	-16.51
2009	12	4	22	-16.51
2009	12	4	23	-16.51
2009	12	5	0	-17.17
2009	12	5	1	-17.17
2009	12	5	2	-17.17
2009	12	5	3	-17.17
2009	12	5	4	-17.17
2009	12	5	5	-17.17
2009	12	5	6	-17.17
2009	12	5	7	-17.17
2009	12	5	8	-17.17
2009	12	5	9	-17.17
2009	12	5	10	-17.17
2009	12	5	11	-17.17
2009	12	5	12	-17.17
2009	12	5	13	-17.17
2009	12	5	14	-17.17
2009	12	5	15	-17.17
2009	12	5	16	-17.17
2009	12	5	17	-17.17
2009	12	5	18	-17.17
2009	12	5	19	-17.17
2009	12	5	20	-17.17
2009	12	5	21	-17.17
2009	12	5	22	-17.17
2009	12	5	23	-17.17
2009	12	6	0	-24.245
2009	12	6	1	-24.245
2009	12	6	2	-24.245
2009	12	6	3	-24.245
2009	12	6	4	-24.245
2009	12	6	5	-24.245
2009	12	6	6	-24.245
2009	12	6	7	-24.245
2009	12	6	8	-24.245
2009	12	6	9	-24.245
2009	12	6	10	-24.245
2009	12	6	11	-24.245
2009	12	6	12	-24.245
2009	12	6	13	-24.245
2009	12	6	14	-24.245
2009	12	6	15	-24.245
2009	12	6	16	-24.245
2009	12	6	17	-24.245
2009	12	6	18	-24.245
2009	12	6	19	-24.245
2009	12	6	20	-24.245
2009	12	6	21	-24.245
2009	12	6	22	-24.245
2009	12	6	23	-24.245
2009	12	7	0	-24.665
2009	12	7	1	-24.665
2009	12	7	2	-24.665
2009	12	7	3	-24.665
2009	12	7	4	-24.665
2009	12	7	5	-24.665
2009	12	7	6	-24.665
2009	12	7	7	-24.665
2009	12	7	8	-24.665
2009	12	7	9	-24.665
2009	12	7	10	-24.665
2009	12	7	11	-24.665
2009	12	7	12	-24.665
2009	12	7	13	-24.665
2009	12	7	14	-24.665
2009	12	7	15	-24.665
2009	12	7	16	-24.665
2009	12	7	17	-24.665
2009	12	7	18	-24.665
2009	12	7	19	-24.665
2009	12	7	20	-24.665
2009	12	7	21	-24.665
2009	12	7	22	-24.665
2009	12	7	23	-24.665
2009	12	8	0	-21.385
2009	12	8	1	-21.385
2009	12	8	2	-21.385
2009	12	8	3	-21.385
2009	12	8	4	-21.385
2009	12	8	5	-21.385
2009	12	8	6	-21.385
2009	12	8	7	-21.385
2009	12	8	8	-21.385
2009	12	8	9	-21.385
2009	12	8	10	-21.385
2009	12	8	11	-21.385
2009	12	8	12	-21.385
2009	12	8	13	-21.385
2009	12	8	14	-21.385
2009	12	8	15	-21.385
2009	12	8	16	-21.385
2009	12	8	17	-21.385
2009	12	8	18	-21.385
2009	12	8	19	-21.385
2009	12	8	20	-21.385
2009	12	8	21	-21.385
2009	12	8	22	-21.385
2009	12	8	23	-21.385
2009	12	9	0	-21.015
2009	12	9	1	-21.015
2009	12	9	2	-21.015
2009	12	9	3	-21.015
2009	12	9	4	-21.015
2009	12	9	5	-21.015
2009	12	9	6	-21.015
2009	12	9	7	-21.015
2009	12	9	8	-21.015
2009	12	9	9	-21.015
2009	12	9	10	-21.015
2009	12	9	11	-21.015
2009	12	9	12	-21.015
2009	12	9	13	-21.015
2009	12	9	14	-21.015
2009	12	9	15	-21.015
2009	12	9	16	-21.015
2009	12	9	17	-21.015
2009	12	9	18	-21.015
2009	12	9	19	-21.015
2009	12	9	20	-21.015
2009	12	9	21	-21.015
2009	12	9	22	-21.015
2009	12	9	23	-21.015
2009	12	10	0	-19.415
2009	12	10	1	-19.415
2009	12	10	2	-19.415
2009	12	10	3	-19.415
2009	12	10	4	-19.415
2009	12	10	5	-19.415
2009	12	10	6	-19.415
2009	12	10	7	-19.415
2009	12	10	8	-19.415
2009	12	10	9	-19.415
2009	12	10	10	-19.415
2009	12	10	11	-19.415
2009	12	10	12	-19.415
2009	12	10	13	-19.415
2009	12	10	14	-19.415
2009	12	10	15	-19.415
2009	12	10	16	-19.415
2009	12	10	17	-19.415
2009	12	10	18	-19.415
2009	12	10	19	-19.415
2009	12	10	20	-19.415
2009	12	10	21	-19.415
2009	12	10	22	-19.415
2009	12	10	23	-19.415
2009	12	11	0	-16
2009	12	11	1	-16
2009	12	11	2	-16
2009	12	11	3	-16
2009	12	11	4	-16
2009	12	11	5	-16
2009	12	11	6	-16
2009	12	11	7	-16
2009	12	11	8	-16
2009	12	11	9	-16
2009	12	11	10	-16
2009	12	11	11	-16
2009	12	11	12	-16
2009	12	11	13	-16
2009	12	11	14	-16
2009	12	11	15	-16
2009	12	11	16	-16
2009	12	11	17	-16
2009	12	11	18	-16
2009	12	11	19	-16
2009	12	11	20	-16
2009	12	11	21	-16
2009	12	11	22	-16
2009	12	11	23	-16
2009	12	12	0	-9.885
2009	12	12	1	-9.885
2009	12	12	2	-9.885
2009	12	12	3	-9.885
2009	12	12	4	-9.885
2009	12	12	5	-9.885
2009	12	12	6	-9.885
2009	12	12	7	-9.885
2009	12	12	8	-9.885
2009	12	12	9	-9.885
2009	12	12	10	-9.885
2009	12	12	11	-9.885
2009	12	12	12	-9.885
2009	12	12	13	-9.885
2009	12	12	14	-9.885
2009	12	12	15	-9.885
2009	12	12	16	-9.885
2009	12	12	17	-9.885
2009	12	12	18	-9.885
2009	12	12	19	-9.885
2009	12	12	20	-9.885
2009	12	12	21	-9.885
2009	12	12	22	-9.885
2009	12	12	23	-9.885
2009	12	13	0	-6.645
2009	12	13	1	-6.645
2009	12	13	2	-6.645
2009	12	13	3	-6.645
2009	12	13	4	-6.645
2009	12	13	5	-6.645
2009	12	13	6	-6.645
2009	12	13	7	-6.645
2009	12	13	8	-6.645
2009	12	13	9	-6.645
2009	12	13	10	-6.645
2009	12	13	11	-6.645
2009	12	13	12	-6.645
2009	12	13	13	-6.645
2009	12	13	14	-6.645
2009	12	13	15	-6.645
2009	12	13	16	-6.645
2009	12	13	17	-6.645
2009	12	13	18	-6.645
2009	12	13	19	-6.645
2009	12	13	20	-6.645
2009	12	13	21	-6.645
2009	12	13	22	-6.645
2009	12	13	23	-6.645
2009	12	14	0	-10.07
2009	12	14	1	-10.07
2009	12	14	2	-10.07
2009	12	14	3	-10.07
2009	12	14	4	-10.07
2009	12	14	5	-10.07
2009	12	14	6	-10.07
2009	12	14	7	-10.07
2009	12	14	8	-10.07
2009	12	14	9	-10.07
2009	12	14	10	-10.07
2009	12	14	11	-10.07
2009	12	14	12	-10.07
2009	12	14	13	-10.07
2009	12	14	14	-10.07
2009	12	14	15	-10.07
2009	12	14	16	-10.07
2009	12	14	17	-10.07
2009	12	14	18	-10.07
2009	12	14	19	-10.07
2009	12	14	20	-10.07
2009	12	14	21	-10.07
2009	12	14	22	-10.07
2009	12	14	23	-10.07
2009	12	15	0	-10.025
2009	12	15	1	-10.025
2009	12	15	2	-10.025
2009	12	15	3	-10.025
2009	12	15	4	-10.025
2009	12	15	5	-10.025
2009	12	15	6	-10.025
2009	12	15	7	-10.025
2009	12	15	8	-10.025
2009	12	15	9	-10.025
2009	12	15	10	-10.025
2009	12	15	11	-10.025
2009	12	15	12	-10.025
2009	12	15	13	-10.025
2009	12	15	14	-10.025
2009	12	15	15	-10.025
2009	12	15	16	-10.025
2009	12	15	17	-10.025
2009	12	15	18	-10.025
2009	12	15	19	-10.025
2009	12	15	20	-10.025
2009	12	15	21	-10.025
2009	12	15	22	-10.025
2009	12	15	23	-10.025
2009	12	16	0	-5.185
2009	12	16	1	-5.185
2009	12	16	2	-5.185
2009	12	16	3	-5.185
2009	12	16	4	-5.185
2009	12	16	5	-5.185
2009	12	16	6	-5.185
2009	12	16	7	-5.185
2009	12	16	8	-5.185
2009	12	16	9	-5.185
2009	12	16	10	-5.185
2009	12	16	11	-5.185
2009	12	16	12	-5.185
2009	12	16	13	-5.185
2009	12	16	14	-5.185
2009	12	16	15	-5.185
2009	12	16	16	-5.185
2009	12	16	17	-5.185
2009	12	16	18	-5.185
2009	12	16	19	-5.185
2009	12	16	20	-5.185
2009	12	16	21	-5.185
2009	12	16	22	-5.185
2009	12	16	23	-5.185
2009	12	17	0	-5.675
2009	12	17	1	-5.675
2009	12	17	2	-5.675
2009	12	17	3	-5.675
2009	12	17	4	-5.675
2009	12	17	5	-5.675
2009	12	17	6	-5.675
2009	12	17	7	-5.675
2009	12	17	8	-5.675
2009	12	17	9	-5.675
2009	12	17	10	-5.675
2009	12	17	11	-5.675
2009	12	17	12	-5.675
2009	12	17	13	-5.675
2009	12	17	14	-5.675
2009	12	17	15	-5.675
2009	12	17	16	-5.675
2009	12	17	17	-5.675
2009	12	17	18	-5.675
2009	12	17	19	-5.675
2009	12	17	20	-5.675
2009	12	17	21	-5.675
2009	12	17	22	-5.675
2009	12	17	23	-5.675
2009	12	18	0	-9.185
2009	12	18	1	-9.185
2009	12	18	2	-9.185
2009	12	18	3	-9.185
2009	12	18	4	-9.185
2009	12	18	5	-9.185
2009	12	18	6	-9.185
2009	12	18	7	-9.185
2009	12	18	8	-9.185
2009	12	18	9	-9.185
2009	12	18	10	-9.185
2009	12	18	11	-9.185
2009	12	18	12	-9.185
2009	12	18	13	-9.185
2009	12	18	14	-9.185
2009	12	18	15	-9.185
2009	12	18	16	-9.185
2009	12	18	17	-9.185
2009	12	18	18	-9.185
2009	12	18	19	-9.185
2009	12	18	20	-9.185
2009	12	18	21	-9.185
2009	12	18	22	-9.185
2009	12	18	23	-9.185
2009	12	19	0	-9.47
2009	12	19	1	-9.47
2009	12	19	2	-9.47
2009	12	19	3	-9.47
2009	12	19	4	-9.47
2009	12	19	5	-9.47
2009	12	19	6	-9.47
2009	12	19	7	-9.47
2009	12	19	8	-9.47
2009	12	19	9	-9.47
2009	12	19	10	-9.47
2009	12	19	11	-9.47
2009	12	19	12	-9.47
2009	12	19	13	-9.47
2009	12	19	14	-9.47
2009	12	19	15	-9.47
2009	12	19	16	-9.47
2009	12	19	17	-9.47
2009	12	19	18	-9.47
2009	12	19	19	-9.47
2009	12	19	20	-9.47
2009	12	19	21	-9.47
2009	12	19	22	-9.47
2009	12	19	23	-9.47
2009	12	20	0	-5.74
2009	12	20	1	-5.74
2009	12	20	2	-5.74
2009	12	20	3	-5.74
2009	12	20	4	-5.74
2009	12	20	5	-5.74
2009	12	20	6	-5.74
2009	12	20	7	-5.74
2009	12	20	8	-5.74
2009	12	20	9	-5.74
2009	12	20	10	-5.74
2009	12	20	11	-5.74
2009	12	20	12	-5.74
2009	12	20	13	-5.74
2009	12	20	14	-5.74
2009	12	20	15	-5.74
2009	12	20	16	-5.74
2009	12	20	17	-5.74
2009	12	20	18	-5.74
2009	12	20	19	-5.74
2009	12	20	20	-5.74
2009	12	20	21	-5.74
2009	12	20	22	-5.74
2009	12	20	23	-5.74
2009	12	21	0	-7.495
2009	12	21	1	-7.495
2009	12	21	2	-7.495
2009	12	21	3	-7.495
2009	12	21	4	-7.495
2009	12	21	5	-7.495
2009	12	21	6	-7.495
2009	12	21	7	-7.495
2009	12	21	8	-7.495
2009	12	21	9	-7.495
2009	12	21	10	-7.495
2009	12	21	11	-7.495
2009	12	21	12	-7.495
2009	12	21	13	-7.495
2009	12	21	14	-7.495
2009	12	21	15	-7.495
2009	12	21	16	-7.495
2009	12	21	17	-7.495
2009	12	21	18	-7.495
2009	12	21	19	-7.495
2009	12	21	20	-7.495
2009	12	21	21	-7.495
2009	12	21	22	-7.495
2009	12	21	23	-7.495
2009	12	22	0	-6.92
2009	12	22	1	-6.92
2009	12	22	2	-6.92
2009	12	22	3	-6.92
2009	12	22	4	-6.92
2009	12	22	5	-6.92
2009	12	22	6	-6.92
2009	12	22	7	-6.92
2009	12	22	8	-6.92
2009	12	22	9	-6.92
2009	12	22	10	-6.92
2009	12	22	11	-6.92
2009	12	22	12	-6.92
2009	12	22	13	-6.92
2009	12	22	14	-6.92
2009	12	22	15	-6.92
2009	12	22	16	-6.92
2009	12	22	17	-6.92
2009	12	22	18	-6.92
2009	12	22	19	-6.92
2009	12	22	20	-6.92
2009	12	22	21	-6.92
2009	12	22	22	-6.92
2009	12	22	23	-6.92
2009	12	23	0	-16.61
2009	12	23	1	-16.61
2009	12	23	2	-16.61
2009	12	23	3	-16.61
2009	12	23	4	-16.61
2009	12	23	5	-16.61
2009	12	23	6	-16.61
2009	12	23	7	-16.61
2009	12	23	8	-16.61
2009	12	23	9	-16.61
2009	12	23	10	-16.61
2009	12	23	11	-16.61
2009	12	23	12	-16.61
2009	12	23	13	-16.61
2009	12	23	14	-16.61
2009	12	23	15	-16.61
2009	12	23	16	-16.61
2009	12	23	17	-16.61
2009	12	23	18	-16.61
2009	12	23	19	-16.61
2009	12	23	20	-16.61
2009	12	23	21	-16.61
2009	12	23	22	-16.61
2009	12	23	23	-16.61
