Year	Month	Day	Hour	Tamax ( C )
2009	10	1	0	-1.89
2009	10	1	1	-1.89
2009	10	1	2	-1.89
2009	10	1	3	-1.89
2009	10	1	4	-1.89
2009	10	1	5	-1.89
2009	10	1	6	-1.89
2009	10	1	7	-1.89
2009	10	1	8	-1.89
2009	10	1	9	-1.89
2009	10	1	10	-1.89
2009	10	1	11	-1.89
2009	10	1	12	-1.89
2009	10	1	13	-1.89
2009	10	1	14	-1.89
2009	10	1	15	-1.89
2009	10	1	16	-1.89
2009	10	1	17	-1.89
2009	10	1	18	-1.89
2009	10	1	19	-1.89
2009	10	1	20	-1.89
2009	10	1	21	-1.89
2009	10	1	22	-1.89
2009	10	1	23	-1.89
2009	10	2	0	5.065
2009	10	2	1	5.065
2009	10	2	2	5.065
2009	10	2	3	5.065
2009	10	2	4	5.065
2009	10	2	5	5.065
2009	10	2	6	5.065
2009	10	2	7	5.065
2009	10	2	8	5.065
2009	10	2	9	5.065
2009	10	2	10	5.065
2009	10	2	11	5.065
2009	10	2	12	5.065
2009	10	2	13	5.065
2009	10	2	14	5.065
2009	10	2	15	5.065
2009	10	2	16	5.065
2009	10	2	17	5.065
2009	10	2	18	5.065
2009	10	2	19	5.065
2009	10	2	20	5.065
2009	10	2	21	5.065
2009	10	2	22	5.065
2009	10	2	23	5.065
2009	10	3	0	4.94
2009	10	3	1	4.94
2009	10	3	2	4.94
2009	10	3	3	4.94
2009	10	3	4	4.94
2009	10	3	5	4.94
2009	10	3	6	4.94
2009	10	3	7	4.94
2009	10	3	8	4.94
2009	10	3	9	4.94
2009	10	3	10	4.94
2009	10	3	11	4.94
2009	10	3	12	4.94
2009	10	3	13	4.94
2009	10	3	14	4.94
2009	10	3	15	4.94
2009	10	3	16	4.94
2009	10	3	17	4.94
2009	10	3	18	4.94
2009	10	3	19	4.94
2009	10	3	20	4.94
2009	10	3	21	4.94
2009	10	3	22	4.94
2009	10	3	23	4.94
2009	10	4	0	1.81
2009	10	4	1	1.81
2009	10	4	2	1.81
2009	10	4	3	1.81
2009	10	4	4	1.81
2009	10	4	5	1.81
2009	10	4	6	1.81
2009	10	4	7	1.81
2009	10	4	8	1.81
2009	10	4	9	1.81
2009	10	4	10	1.81
2009	10	4	11	1.81
2009	10	4	12	1.81
2009	10	4	13	1.81
2009	10	4	14	1.81
2009	10	4	15	1.81
2009	10	4	16	1.81
2009	10	4	17	1.81
2009	10	4	18	1.81
2009	10	4	19	1.81
2009	10	4	20	1.81
2009	10	4	21	1.81
2009	10	4	22	1.81
2009	10	4	23	1.81
2009	10	5	0	-3.385
2009	10	5	1	-3.385
2009	10	5	2	-3.385
2009	10	5	3	-3.385
2009	10	5	4	-3.385
2009	10	5	5	-3.385
2009	10	5	6	-3.385
2009	10	5	7	-3.385
2009	10	5	8	-3.385
2009	10	5	9	-3.385
2009	10	5	10	-3.385
2009	10	5	11	-3.385
2009	10	5	12	-3.385
2009	10	5	13	-3.385
2009	10	5	14	-3.385
2009	10	5	15	-3.385
2009	10	5	16	-3.385
2009	10	5	17	-3.385
2009	10	5	18	-3.385
2009	10	5	19	-3.385
2009	10	5	20	-3.385
2009	10	5	21	-3.385
2009	10	5	22	-3.385
2009	10	5	23	-3.385
2009	10	6	0	1.63
2009	10	6	1	1.63
2009	10	6	2	1.63
2009	10	6	3	1.63
2009	10	6	4	1.63
2009	10	6	5	1.63
2009	10	6	6	1.63
2009	10	6	7	1.63
2009	10	6	8	1.63
2009	10	6	9	1.63
2009	10	6	10	1.63
2009	10	6	11	1.63
2009	10	6	12	1.63
2009	10	6	13	1.63
2009	10	6	14	1.63
2009	10	6	15	1.63
2009	10	6	16	1.63
2009	10	6	17	1.63
2009	10	6	18	1.63
2009	10	6	19	1.63
2009	10	6	20	1.63
2009	10	6	21	1.63
2009	10	6	22	1.63
2009	10	6	23	1.63
2009	10	7	0	5.855
2009	10	7	1	5.855
2009	10	7	2	5.855
2009	10	7	3	5.855
2009	10	7	4	5.855
2009	10	7	5	5.855
2009	10	7	6	5.855
2009	10	7	7	5.855
2009	10	7	8	5.855
2009	10	7	9	5.855
2009	10	7	10	5.855
2009	10	7	11	5.855
2009	10	7	12	5.855
2009	10	7	13	5.855
2009	10	7	14	5.855
2009	10	7	15	5.855
2009	10	7	16	5.855
2009	10	7	17	5.855
2009	10	7	18	5.855
2009	10	7	19	5.855
2009	10	7	20	5.855
2009	10	7	21	5.855
2009	10	7	22	5.855
2009	10	7	23	5.855
2009	10	8	0	0.575
2009	10	8	1	0.575
2009	10	8	2	0.575
2009	10	8	3	0.575
2009	10	8	4	0.575
2009	10	8	5	0.575
2009	10	8	6	0.575
2009	10	8	7	0.575
2009	10	8	8	0.575
2009	10	8	9	0.575
2009	10	8	10	0.575
2009	10	8	11	0.575
2009	10	8	12	0.575
2009	10	8	13	0.575
2009	10	8	14	0.575
2009	10	8	15	0.575
2009	10	8	16	0.575
2009	10	8	17	0.575
2009	10	8	18	0.575
2009	10	8	19	0.575
2009	10	8	20	0.575
2009	10	8	21	0.575
2009	10	8	22	0.575
2009	10	8	23	0.575
2009	10	9	0	0.585
2009	10	9	1	0.585
2009	10	9	2	0.585
2009	10	9	3	0.585
2009	10	9	4	0.585
2009	10	9	5	0.585
2009	10	9	6	0.585
2009	10	9	7	0.585
2009	10	9	8	0.585
2009	10	9	9	0.585
2009	10	9	10	0.585
2009	10	9	11	0.585
2009	10	9	12	0.585
2009	10	9	13	0.585
2009	10	9	14	0.585
2009	10	9	15	0.585
2009	10	9	16	0.585
2009	10	9	17	0.585
2009	10	9	18	0.585
2009	10	9	19	0.585
2009	10	9	20	0.585
2009	10	9	21	0.585
2009	10	9	22	0.585
2009	10	9	23	0.585
2009	10	10	0	-0.825
2009	10	10	1	-0.825
2009	10	10	2	-0.825
2009	10	10	3	-0.825
2009	10	10	4	-0.825
2009	10	10	5	-0.825
2009	10	10	6	-0.825
2009	10	10	7	-0.825
2009	10	10	8	-0.825
2009	10	10	9	-0.825
2009	10	10	10	-0.825
2009	10	10	11	-0.825
2009	10	10	12	-0.825
2009	10	10	13	-0.825
2009	10	10	14	-0.825
2009	10	10	15	-0.825
2009	10	10	16	-0.825
2009	10	10	17	-0.825
2009	10	10	18	-0.825
2009	10	10	19	-0.825
2009	10	10	20	-0.825
2009	10	10	21	-0.825
2009	10	10	22	-0.825
2009	10	10	23	-0.825
2009	10	11	0	-0.39
2009	10	11	1	-0.39
2009	10	11	2	-0.39
2009	10	11	3	-0.39
2009	10	11	4	-0.39
2009	10	11	5	-0.39
2009	10	11	6	-0.39
2009	10	11	7	-0.39
2009	10	11	8	-0.39
2009	10	11	9	-0.39
2009	10	11	10	-0.39
2009	10	11	11	-0.39
2009	10	11	12	-0.39
2009	10	11	13	-0.39
2009	10	11	14	-0.39
2009	10	11	15	-0.39
2009	10	11	16	-0.39
2009	10	11	17	-0.39
2009	10	11	18	-0.39
2009	10	11	19	-0.39
2009	10	11	20	-0.39
2009	10	11	21	-0.39
2009	10	11	22	-0.39
2009	10	11	23	-0.39
2009	10	12	0	7.53
2009	10	12	1	7.53
2009	10	12	2	7.53
2009	10	12	3	7.53
2009	10	12	4	7.53
2009	10	12	5	7.53
2009	10	12	6	7.53
2009	10	12	7	7.53
2009	10	12	8	7.53
2009	10	12	9	7.53
2009	10	12	10	7.53
2009	10	12	11	7.53
2009	10	12	12	7.53
2009	10	12	13	7.53
2009	10	12	14	7.53
2009	10	12	15	7.53
2009	10	12	16	7.53
2009	10	12	17	7.53
2009	10	12	18	7.53
2009	10	12	19	7.53
2009	10	12	20	7.53
2009	10	12	21	7.53
2009	10	12	22	7.53
2009	10	12	23	7.53
2009	10	13	0	6.345
2009	10	13	1	6.345
2009	10	13	2	6.345
2009	10	13	3	6.345
2009	10	13	4	6.345
2009	10	13	5	6.345
2009	10	13	6	6.345
2009	10	13	7	6.345
2009	10	13	8	6.345
2009	10	13	9	6.345
2009	10	13	10	6.345
2009	10	13	11	6.345
2009	10	13	12	6.345
2009	10	13	13	6.345
2009	10	13	14	6.345
2009	10	13	15	6.345
2009	10	13	16	6.345
2009	10	13	17	6.345
2009	10	13	18	6.345
2009	10	13	19	6.345
2009	10	13	20	6.345
2009	10	13	21	6.345
2009	10	13	22	6.345
2009	10	13	23	6.345
2009	10	14	0	4.035
2009	10	14	1	4.035
2009	10	14	2	4.035
2009	10	14	3	4.035
2009	10	14	4	4.035
2009	10	14	5	4.035
2009	10	14	6	4.035
2009	10	14	7	4.035
2009	10	14	8	4.035
2009	10	14	9	4.035
2009	10	14	10	4.035
2009	10	14	11	4.035
2009	10	14	12	4.035
2009	10	14	13	4.035
2009	10	14	14	4.035
2009	10	14	15	4.035
2009	10	14	16	4.035
2009	10	14	17	4.035
2009	10	14	18	4.035
2009	10	14	19	4.035
2009	10	14	20	4.035
2009	10	14	21	4.035
2009	10	14	22	4.035
2009	10	14	23	4.035
2009	10	15	0	5.265
2009	10	15	1	5.265
2009	10	15	2	5.265
2009	10	15	3	5.265
2009	10	15	4	5.265
2009	10	15	5	5.265
2009	10	15	6	5.265
2009	10	15	7	5.265
2009	10	15	8	5.265
2009	10	15	9	5.265
2009	10	15	10	5.265
2009	10	15	11	5.265
2009	10	15	12	5.265
2009	10	15	13	5.265
2009	10	15	14	5.265
2009	10	15	15	5.265
2009	10	15	16	5.265
2009	10	15	17	5.265
2009	10	15	18	5.265
2009	10	15	19	5.265
2009	10	15	20	5.265
2009	10	15	21	5.265
2009	10	15	22	5.265
2009	10	15	23	5.265
2009	10	16	0	10.18
2009	10	16	1	10.18
2009	10	16	2	10.18
2009	10	16	3	10.18
2009	10	16	4	10.18
2009	10	16	5	10.18
2009	10	16	6	10.18
2009	10	16	7	10.18
2009	10	16	8	10.18
2009	10	16	9	10.18
2009	10	16	10	10.18
2009	10	16	11	10.18
2009	10	16	12	10.18
2009	10	16	13	10.18
2009	10	16	14	10.18
2009	10	16	15	10.18
2009	10	16	16	10.18
2009	10	16	17	10.18
2009	10	16	18	10.18
2009	10	16	19	10.18
2009	10	16	20	10.18
2009	10	16	21	10.18
2009	10	16	22	10.18
2009	10	16	23	10.18
2009	10	17	0	13.86
2009	10	17	1	13.86
2009	10	17	2	13.86
2009	10	17	3	13.86
2009	10	17	4	13.86
2009	10	17	5	13.86
2009	10	17	6	13.86
2009	10	17	7	13.86
2009	10	17	8	13.86
2009	10	17	9	13.86
2009	10	17	10	13.86
2009	10	17	11	13.86
2009	10	17	12	13.86
2009	10	17	13	13.86
2009	10	17	14	13.86
2009	10	17	15	13.86
2009	10	17	16	13.86
2009	10	17	17	13.86
2009	10	17	18	13.86
2009	10	17	19	13.86
2009	10	17	20	13.86
2009	10	17	21	13.86
2009	10	17	22	13.86
2009	10	17	23	13.86
2009	10	18	0	14.805
2009	10	18	1	14.805
2009	10	18	2	14.805
2009	10	18	3	14.805
2009	10	18	4	14.805
2009	10	18	5	14.805
2009	10	18	6	14.805
2009	10	18	7	14.805
2009	10	18	8	14.805
2009	10	18	9	14.805
2009	10	18	10	14.805
2009	10	18	11	14.805
2009	10	18	12	14.805
2009	10	18	13	14.805
2009	10	18	14	14.805
2009	10	18	15	14.805
2009	10	18	16	14.805
2009	10	18	17	14.805
2009	10	18	18	14.805
2009	10	18	19	14.805
2009	10	18	20	14.805
2009	10	18	21	14.805
2009	10	18	22	14.805
2009	10	18	23	14.805
2009	10	19	0	9.405
2009	10	19	1	9.405
2009	10	19	2	9.405
2009	10	19	3	9.405
2009	10	19	4	9.405
2009	10	19	5	9.405
2009	10	19	6	9.405
2009	10	19	7	9.405
2009	10	19	8	9.405
2009	10	19	9	9.405
2009	10	19	10	9.405
2009	10	19	11	9.405
2009	10	19	12	9.405
2009	10	19	13	9.405
2009	10	19	14	9.405
2009	10	19	15	9.405
2009	10	19	16	9.405
2009	10	19	17	9.405
2009	10	19	18	9.405
2009	10	19	19	9.405
2009	10	19	20	9.405
2009	10	19	21	9.405
2009	10	19	22	9.405
2009	10	19	23	9.405
2009	10	20	0	2.04
2009	10	20	1	2.04
2009	10	20	2	2.04
2009	10	20	3	2.04
2009	10	20	4	2.04
2009	10	20	5	2.04
2009	10	20	6	2.04
2009	10	20	7	2.04
2009	10	20	8	2.04
2009	10	20	9	2.04
2009	10	20	10	2.04
2009	10	20	11	2.04
2009	10	20	12	2.04
2009	10	20	13	2.04
2009	10	20	14	2.04
2009	10	20	15	2.04
2009	10	20	16	2.04
2009	10	20	17	2.04
2009	10	20	18	2.04
2009	10	20	19	2.04
2009	10	20	20	2.04
2009	10	20	21	2.04
2009	10	20	22	2.04
2009	10	20	23	2.04
2009	10	21	0	3.05
2009	10	21	1	3.05
2009	10	21	2	3.05
2009	10	21	3	3.05
2009	10	21	4	3.05
2009	10	21	5	3.05
2009	10	21	6	3.05
2009	10	21	7	3.05
2009	10	21	8	3.05
2009	10	21	9	3.05
2009	10	21	10	3.05
2009	10	21	11	3.05
2009	10	21	12	3.05
2009	10	21	13	3.05
2009	10	21	14	3.05
2009	10	21	15	3.05
2009	10	21	16	3.05
2009	10	21	17	3.05
2009	10	21	18	3.05
2009	10	21	19	3.05
2009	10	21	20	3.05
2009	10	21	21	3.05
2009	10	21	22	3.05
2009	10	21	23	3.05
2009	10	22	0	5.135
2009	10	22	1	5.135
2009	10	22	2	5.135
2009	10	22	3	5.135
2009	10	22	4	5.135
2009	10	22	5	5.135
2009	10	22	6	5.135
2009	10	22	7	5.135
2009	10	22	8	5.135
2009	10	22	9	5.135
2009	10	22	10	5.135
2009	10	22	11	5.135
2009	10	22	12	5.135
2009	10	22	13	5.135
2009	10	22	14	5.135
2009	10	22	15	5.135
2009	10	22	16	5.135
2009	10	22	17	5.135
2009	10	22	18	5.135
2009	10	22	19	5.135
2009	10	22	20	5.135
2009	10	22	21	5.135
2009	10	22	22	5.135
2009	10	22	23	5.135
2009	10	23	0	1.865
2009	10	23	1	1.865
2009	10	23	2	1.865
2009	10	23	3	1.865
2009	10	23	4	1.865
2009	10	23	5	1.865
2009	10	23	6	1.865
2009	10	23	7	1.865
2009	10	23	8	1.865
2009	10	23	9	1.865
2009	10	23	10	1.865
2009	10	23	11	1.865
2009	10	23	12	1.865
2009	10	23	13	1.865
2009	10	23	14	1.865
2009	10	23	15	1.865
2009	10	23	16	1.865
2009	10	23	17	1.865
2009	10	23	18	1.865
2009	10	23	19	1.865
2009	10	23	20	1.865
2009	10	23	21	1.865
2009	10	23	22	1.865
2009	10	23	23	1.865
2009	10	24	0	1.275
2009	10	24	1	1.275
2009	10	24	2	1.275
2009	10	24	3	1.275
2009	10	24	4	1.275
2009	10	24	5	1.275
2009	10	24	6	1.275
2009	10	24	7	1.275
2009	10	24	8	1.275
2009	10	24	9	1.275
2009	10	24	10	1.275
2009	10	24	11	1.275
2009	10	24	12	1.275
2009	10	24	13	1.275
2009	10	24	14	1.275
2009	10	24	15	1.275
2009	10	24	16	1.275
2009	10	24	17	1.275
2009	10	24	18	1.275
2009	10	24	19	1.275
2009	10	24	20	1.275
2009	10	24	21	1.275
2009	10	24	22	1.275
2009	10	24	23	1.275
2009	10	25	0	-0.9
2009	10	25	1	-0.9
2009	10	25	2	-0.9
2009	10	25	3	-0.9
2009	10	25	4	-0.9
2009	10	25	5	-0.9
2009	10	25	6	-0.9
2009	10	25	7	-0.9
2009	10	25	8	-0.9
2009	10	25	9	-0.9
2009	10	25	10	-0.9
2009	10	25	11	-0.9
2009	10	25	12	-0.9
2009	10	25	13	-0.9
2009	10	25	14	-0.9
2009	10	25	15	-0.9
2009	10	25	16	-0.9
2009	10	25	17	-0.9
2009	10	25	18	-0.9
2009	10	25	19	-0.9
2009	10	25	20	-0.9
2009	10	25	21	-0.9
2009	10	25	22	-0.9
2009	10	25	23	-0.9
2009	10	26	0	2.12
2009	10	26	1	2.12
2009	10	26	2	2.12
2009	10	26	3	2.12
2009	10	26	4	2.12
2009	10	26	5	2.12
2009	10	26	6	2.12
2009	10	26	7	2.12
2009	10	26	8	2.12
2009	10	26	9	2.12
2009	10	26	10	2.12
2009	10	26	11	2.12
2009	10	26	12	2.12
2009	10	26	13	2.12
2009	10	26	14	2.12
2009	10	26	15	2.12
2009	10	26	16	2.12
2009	10	26	17	2.12
2009	10	26	18	2.12
2009	10	26	19	2.12
2009	10	26	20	2.12
2009	10	26	21	2.12
2009	10	26	22	2.12
2009	10	26	23	2.12
2009	10	27	0	2.2
2009	10	27	1	2.2
2009	10	27	2	2.2
2009	10	27	3	2.2
2009	10	27	4	2.2
2009	10	27	5	2.2
2009	10	27	6	2.2
2009	10	27	7	2.2
2009	10	27	8	2.2
2009	10	27	9	2.2
2009	10	27	10	2.2
2009	10	27	11	2.2
2009	10	27	12	2.2
2009	10	27	13	2.2
2009	10	27	14	2.2
2009	10	27	15	2.2
2009	10	27	16	2.2
2009	10	27	17	2.2
2009	10	27	18	2.2
2009	10	27	19	2.2
2009	10	27	20	2.2
2009	10	27	21	2.2
2009	10	27	22	2.2
2009	10	27	23	2.2
2009	10	28	0	-3.385
2009	10	28	1	-3.385
2009	10	28	2	-3.385
2009	10	28	3	-3.385
2009	10	28	4	-3.385
2009	10	28	5	-3.385
2009	10	28	6	-3.385
2009	10	28	7	-3.385
2009	10	28	8	-3.385
2009	10	28	9	-3.385
2009	10	28	10	-3.385
2009	10	28	11	-3.385
2009	10	28	12	-3.385
2009	10	28	13	-3.385
2009	10	28	14	-3.385
2009	10	28	15	-3.385
2009	10	28	16	-3.385
2009	10	28	17	-3.385
2009	10	28	18	-3.385
2009	10	28	19	-3.385
2009	10	28	20	-3.385
2009	10	28	21	-3.385
2009	10	28	22	-3.385
2009	10	28	23	-3.385
2009	10	29	0	-4.475
2009	10	29	1	-4.475
2009	10	29	2	-4.475
2009	10	29	3	-4.475
2009	10	29	4	-4.475
2009	10	29	5	-4.475
2009	10	29	6	-4.475
2009	10	29	7	-4.475
2009	10	29	8	-4.475
2009	10	29	9	-4.475
2009	10	29	10	-4.475
2009	10	29	11	-4.475
2009	10	29	12	-4.475
2009	10	29	13	-4.475
2009	10	29	14	-4.475
2009	10	29	15	-4.475
2009	10	29	16	-4.475
2009	10	29	17	-4.475
2009	10	29	18	-4.475
2009	10	29	19	-4.475
2009	10	29	20	-4.475
2009	10	29	21	-4.475
2009	10	29	22	-4.475
2009	10	29	23	-4.475
2009	10	30	0	-1.515
2009	10	30	1	-1.515
2009	10	30	2	-1.515
2009	10	30	3	-1.515
2009	10	30	4	-1.515
2009	10	30	5	-1.515
2009	10	30	6	-1.515
2009	10	30	7	-1.515
2009	10	30	8	-1.515
2009	10	30	9	-1.515
2009	10	30	10	-1.515
2009	10	30	11	-1.515
2009	10	30	12	-1.515
2009	10	30	13	-1.515
2009	10	30	14	-1.515
2009	10	30	15	-1.515
2009	10	30	16	-1.515
2009	10	30	17	-1.515
2009	10	30	18	-1.515
2009	10	30	19	-1.515
2009	10	30	20	-1.515
2009	10	30	21	-1.515
2009	10	30	22	-1.515
2009	10	30	23	-1.515
2009	10	31	0	4.95
2009	10	31	1	4.95
2009	10	31	2	4.95
2009	10	31	3	4.95
2009	10	31	4	4.95
2009	10	31	5	4.95
2009	10	31	6	4.95
2009	10	31	7	4.95
2009	10	31	8	4.95
2009	10	31	9	4.95
2009	10	31	10	4.95
2009	10	31	11	4.95
2009	10	31	12	4.95
2009	10	31	13	4.95
2009	10	31	14	4.95
2009	10	31	15	4.95
2009	10	31	16	4.95
2009	10	31	17	4.95
2009	10	31	18	4.95
2009	10	31	19	4.95
2009	10	31	20	4.95
2009	10	31	21	4.95
2009	10	31	22	4.95
2009	10	31	23	4.95
2009	11	1	0	6.04
2009	11	1	1	6.04
2009	11	1	2	6.04
2009	11	1	3	6.04
2009	11	1	4	6.04
2009	11	1	5	6.04
2009	11	1	6	6.04
2009	11	1	7	6.04
2009	11	1	8	6.04
2009	11	1	9	6.04
2009	11	1	10	6.04
2009	11	1	11	6.04
2009	11	1	12	6.04
2009	11	1	13	6.04
2009	11	1	14	6.04
2009	11	1	15	6.04
2009	11	1	16	6.04
2009	11	1	17	6.04
2009	11	1	18	6.04
2009	11	1	19	6.04
2009	11	1	20	6.04
2009	11	1	21	6.04
2009	11	1	22	6.04
2009	11	1	23	6.04
2009	11	2	0	6.69
2009	11	2	1	6.69
2009	11	2	2	6.69
2009	11	2	3	6.69
2009	11	2	4	6.69
2009	11	2	5	6.69
2009	11	2	6	6.69
2009	11	2	7	6.69
2009	11	2	8	6.69
2009	11	2	9	6.69
2009	11	2	10	6.69
2009	11	2	11	6.69
2009	11	2	12	6.69
2009	11	2	13	6.69
2009	11	2	14	6.69
2009	11	2	15	6.69
2009	11	2	16	6.69
2009	11	2	17	6.69
2009	11	2	18	6.69
2009	11	2	19	6.69
2009	11	2	20	6.69
2009	11	2	21	6.69
2009	11	2	22	6.69
2009	11	2	23	6.69
2009	11	3	0	7.925
2009	11	3	1	7.925
2009	11	3	2	7.925
2009	11	3	3	7.925
2009	11	3	4	7.925
2009	11	3	5	7.925
2009	11	3	6	7.925
2009	11	3	7	7.925
2009	11	3	8	7.925
2009	11	3	9	7.925
2009	11	3	10	7.925
2009	11	3	11	7.925
2009	11	3	12	7.925
2009	11	3	13	7.925
2009	11	3	14	7.925
2009	11	3	15	7.925
2009	11	3	16	7.925
2009	11	3	17	7.925
2009	11	3	18	7.925
2009	11	3	19	7.925
2009	11	3	20	7.925
2009	11	3	21	7.925
2009	11	3	22	7.925
2009	11	3	23	7.925
2009	11	4	0	14.33
2009	11	4	1	14.33
2009	11	4	2	14.33
2009	11	4	3	14.33
2009	11	4	4	14.33
2009	11	4	5	14.33
2009	11	4	6	14.33
2009	11	4	7	14.33
2009	11	4	8	14.33
2009	11	4	9	14.33
2009	11	4	10	14.33
2009	11	4	11	14.33
2009	11	4	12	14.33
2009	11	4	13	14.33
2009	11	4	14	14.33
2009	11	4	15	14.33
2009	11	4	16	14.33
2009	11	4	17	14.33
2009	11	4	18	14.33
2009	11	4	19	14.33
2009	11	4	20	14.33
2009	11	4	21	14.33
2009	11	4	22	14.33
2009	11	4	23	14.33
2009	11	5	0	12.515
2009	11	5	1	12.515
2009	11	5	2	12.515
2009	11	5	3	12.515
2009	11	5	4	12.515
2009	11	5	5	12.515
2009	11	5	6	12.515
2009	11	5	7	12.515
2009	11	5	8	12.515
2009	11	5	9	12.515
2009	11	5	10	12.515
2009	11	5	11	12.515
2009	11	5	12	12.515
2009	11	5	13	12.515
2009	11	5	14	12.515
2009	11	5	15	12.515
2009	11	5	16	12.515
2009	11	5	17	12.515
2009	11	5	18	12.515
2009	11	5	19	12.515
2009	11	5	20	12.515
2009	11	5	21	12.515
2009	11	5	22	12.515
2009	11	5	23	12.515
2009	11	6	0	7.47
2009	11	6	1	7.47
2009	11	6	2	7.47
2009	11	6	3	7.47
2009	11	6	4	7.47
2009	11	6	5	7.47
2009	11	6	6	7.47
2009	11	6	7	7.47
2009	11	6	8	7.47
2009	11	6	9	7.47
2009	11	6	10	7.47
2009	11	6	11	7.47
2009	11	6	12	7.47
2009	11	6	13	7.47
2009	11	6	14	7.47
2009	11	6	15	7.47
2009	11	6	16	7.47
2009	11	6	17	7.47
2009	11	6	18	7.47
2009	11	6	19	7.47
2009	11	6	20	7.47
2009	11	6	21	7.47
2009	11	6	22	7.47
2009	11	6	23	7.47
2009	11	7	0	5.01
2009	11	7	1	5.01
2009	11	7	2	5.01
2009	11	7	3	5.01
2009	11	7	4	5.01
2009	11	7	5	5.01
2009	11	7	6	5.01
2009	11	7	7	5.01
2009	11	7	8	5.01
2009	11	7	9	5.01
2009	11	7	10	5.01
2009	11	7	11	5.01
2009	11	7	12	5.01
2009	11	7	13	5.01
2009	11	7	14	5.01
2009	11	7	15	5.01
2009	11	7	16	5.01
2009	11	7	17	5.01
2009	11	7	18	5.01
2009	11	7	19	5.01
2009	11	7	20	5.01
2009	11	7	21	5.01
2009	11	7	22	5.01
2009	11	7	23	5.01
2009	11	8	0	1.155
2009	11	8	1	1.155
2009	11	8	2	1.155
2009	11	8	3	1.155
2009	11	8	4	1.155
2009	11	8	5	1.155
2009	11	8	6	1.155
2009	11	8	7	1.155
2009	11	8	8	1.155
2009	11	8	9	1.155
2009	11	8	10	1.155
2009	11	8	11	1.155
2009	11	8	12	1.155
2009	11	8	13	1.155
2009	11	8	14	1.155
2009	11	8	15	1.155
2009	11	8	16	1.155
2009	11	8	17	1.155
2009	11	8	18	1.155
2009	11	8	19	1.155
2009	11	8	20	1.155
2009	11	8	21	1.155
2009	11	8	22	1.155
2009	11	8	23	1.155
2009	11	9	0	6.11
2009	11	9	1	6.11
2009	11	9	2	6.11
2009	11	9	3	6.11
2009	11	9	4	6.11
2009	11	9	5	6.11
2009	11	9	6	6.11
2009	11	9	7	6.11
2009	11	9	8	6.11
2009	11	9	9	6.11
2009	11	9	10	6.11
2009	11	9	11	6.11
2009	11	9	12	6.11
2009	11	9	13	6.11
2009	11	9	14	6.11
2009	11	9	15	6.11
2009	11	9	16	6.11
2009	11	9	17	6.11
2009	11	9	18	6.11
2009	11	9	19	6.11
2009	11	9	20	6.11
2009	11	9	21	6.11
2009	11	9	22	6.11
2009	11	9	23	6.11
2009	11	10	0	5.415
2009	11	10	1	5.415
2009	11	10	2	5.415
2009	11	10	3	5.415
2009	11	10	4	5.415
2009	11	10	5	5.415
2009	11	10	6	5.415
2009	11	10	7	5.415
2009	11	10	8	5.415
2009	11	10	9	5.415
2009	11	10	10	5.415
2009	11	10	11	5.415
2009	11	10	12	5.415
2009	11	10	13	5.415
2009	11	10	14	5.415
2009	11	10	15	5.415
2009	11	10	16	5.415
2009	11	10	17	5.415
2009	11	10	18	5.415
2009	11	10	19	5.415
2009	11	10	20	5.415
2009	11	10	21	5.415
2009	11	10	22	5.415
2009	11	10	23	5.415
2009	11	11	0	8.69
2009	11	11	1	8.69
2009	11	11	2	8.69
2009	11	11	3	8.69
2009	11	11	4	8.69
2009	11	11	5	8.69
2009	11	11	6	8.69
2009	11	11	7	8.69
2009	11	11	8	8.69
2009	11	11	9	8.69
2009	11	11	10	8.69
2009	11	11	11	8.69
2009	11	11	12	8.69
2009	11	11	13	8.69
2009	11	11	14	8.69
2009	11	11	15	8.69
2009	11	11	16	8.69
2009	11	11	17	8.69
2009	11	11	18	8.69
2009	11	11	19	8.69
2009	11	11	20	8.69
2009	11	11	21	8.69
2009	11	11	22	8.69
2009	11	11	23	8.69
2009	11	12	0	5.15
2009	11	12	1	5.15
2009	11	12	2	5.15
2009	11	12	3	5.15
2009	11	12	4	5.15
2009	11	12	5	5.15
2009	11	12	6	5.15
2009	11	12	7	5.15
2009	11	12	8	5.15
2009	11	12	9	5.15
2009	11	12	10	5.15
2009	11	12	11	5.15
2009	11	12	12	5.15
2009	11	12	13	5.15
2009	11	12	14	5.15
2009	11	12	15	5.15
2009	11	12	16	5.15
2009	11	12	17	5.15
2009	11	12	18	5.15
2009	11	12	19	5.15
2009	11	12	20	5.15
2009	11	12	21	5.15
2009	11	12	22	5.15
2009	11	12	23	5.15
2009	11	13	0	-5.96
2009	11	13	1	-5.96
2009	11	13	2	-5.96
2009	11	13	3	-5.96
2009	11	13	4	-5.96
2009	11	13	5	-5.96
2009	11	13	6	-5.96
2009	11	13	7	-5.96
2009	11	13	8	-5.96
2009	11	13	9	-5.96
2009	11	13	10	-5.96
2009	11	13	11	-5.96
2009	11	13	12	-5.96
2009	11	13	13	-5.96
2009	11	13	14	-5.96
2009	11	13	15	-5.96
2009	11	13	16	-5.96
2009	11	13	17	-5.96
2009	11	13	18	-5.96
2009	11	13	19	-5.96
2009	11	13	20	-5.96
2009	11	13	21	-5.96
2009	11	13	22	-5.96
2009	11	13	23	-5.96
2009	11	14	0	-6.855
2009	11	14	1	-6.855
